country_zip;country_code;country;zip;municipality;county;region;address_count
CZ-25741;CZ;Česko;25741;Bukovany;Benešov;Středočeský kraj;345
CZ-25742;CZ;Česko;25742;Týnec nad Sázavou;Benešov;Středočeský kraj;64
CZ-25742;CZ;Česko;25742;Krhanice;Benešov;Středočeský kraj;535
CZ-25744;CZ;Česko;25744;Vysoký Újezd;Benešov;Středočeský kraj;135
CZ-25744;CZ;Česko;25744;Krňany;Benešov;Středočeský kraj;909
CZ-25744;CZ;Česko;25744;Lešany;Benešov;Středočeský kraj;508
CZ-25744;CZ;Česko;25744;Netvořice;Benešov;Středočeský kraj;463
CZ-25744;CZ;Česko;25744;Neveklov;Benešov;Středočeský kraj;366
CZ-25744;CZ;Česko;25744;Rabyně;Benešov;Středočeský kraj;381
CZ-25744;CZ;Česko;25744;Chrášťany;Benešov;Středočeský kraj;42
CZ-25744;CZ;Česko;25744;Chářovice;Benešov;Středočeský kraj;1
CZ-25751;CZ;Česko;25751;Maršovice;Benešov;Středočeský kraj;10
CZ-25751;CZ;Česko;25751;Olbramovice;Benešov;Středočeský kraj;12
CZ-25751;CZ;Česko;25751;Bystřice;Benešov;Středočeský kraj;1546
CZ-25753;CZ;Česko;25753;Bystřice;Benešov;Středočeský kraj;38
CZ-25753;CZ;Česko;25753;Maršovice;Benešov;Středočeský kraj;27
CZ-25753;CZ;Česko;25753;Olbramovice;Benešov;Středočeský kraj;206
CZ-25753;CZ;Česko;25753;Vojkov;Benešov;Středočeský kraj;232
CZ-25753;CZ;Česko;25753;Vrchotovy Janovice;Benešov;Středočeský kraj;544
CZ-25755;CZ;Česko;25755;Maršovice;Benešov;Středočeský kraj;194
CZ-25755;CZ;Česko;25755;Vrchotovy Janovice;Benešov;Středočeský kraj;4
CZ-25756;CZ;Česko;25756;Stranný;Benešov;Středočeský kraj;60
CZ-25756;CZ;Česko;25756;Chrášťany;Benešov;Středočeský kraj;38
CZ-25756;CZ;Česko;25756;Tisem;Benešov;Středočeský kraj;96
CZ-25756;CZ;Česko;25756;Maršovice;Benešov;Středočeský kraj;215
CZ-25756;CZ;Česko;25756;Neveklov;Benešov;Středočeský kraj;850
CZ-25756;CZ;Česko;25756;Křečovice;Benešov;Středočeský kraj;742
CZ-25763;CZ;Česko;25763;Hulice;Benešov;Středočeský kraj;146
CZ-25763;CZ;Česko;25763;Chlum;Benešov;Středočeský kraj;59
CZ-25763;CZ;Česko;25763;Javorník;Benešov;Středočeský kraj;82
CZ-25763;CZ;Česko;25763;Tichonice;Benešov;Středočeský kraj;204
CZ-25763;CZ;Česko;25763;Trhový Štěpánov;Benešov;Středočeský kraj;699
CZ-25763;CZ;Česko;25763;Soutice;Benešov;Středočeský kraj;71
CZ-25764;CZ;Česko;25764;Zdislavice;Benešov;Středočeský kraj;217
CZ-25765;CZ;Česko;25765;Bernartice;Benešov;Středočeský kraj;144
CZ-25765;CZ;Česko;25765;Borovnice;Benešov;Středočeský kraj;65
CZ-25765;CZ;Česko;25765;Pravonín;Benešov;Středočeský kraj;4
CZ-25765;CZ;Česko;25765;Mnichovice;Benešov;Středočeský kraj;122
CZ-25765;CZ;Česko;25765;Miřetice;Benešov;Středočeský kraj;95
CZ-25765;CZ;Česko;25765;Strojetice;Benešov;Středočeský kraj;97
CZ-25765;CZ;Česko;25765;Kuňovice;Benešov;Středočeský kraj;41
CZ-25765;CZ;Česko;25765;Křivsoudov;Benešov;Středočeský kraj;27
CZ-25765;CZ;Česko;25765;Keblov;Benešov;Středočeský kraj;113
CZ-25765;CZ;Česko;25765;Chmelná;Benešov;Středočeský kraj;56
CZ-25765;CZ;Česko;25765;Čechtice;Benešov;Středočeský kraj;748
CZ-25765;CZ;Česko;25765;Loket;Benešov;Středočeský kraj;186
CZ-25766;CZ;Česko;25766;Křivsoudov;Benešov;Středočeský kraj;219
CZ-25768;CZ;Česko;25768;Vlastějovice;Kutná Hora;Středočeský kraj;1
CZ-25768;CZ;Česko;25768;Dunice;Benešov;Středočeský kraj;35
CZ-25768;CZ;Česko;25768;Děkanovice;Benešov;Středočeský kraj;39
CZ-25768;CZ;Česko;25768;Šetějovice;Benešov;Středočeský kraj;41
CZ-25768;CZ;Česko;25768;Tomice;Benešov;Středočeský kraj;69
CZ-25768;CZ;Česko;25768;Blažejovice;Benešov;Středočeský kraj;87
CZ-25768;CZ;Česko;25768;Studený;Benešov;Středočeský kraj;73
CZ-25768;CZ;Česko;25768;Loket;Benešov;Středočeský kraj;160
CZ-25768;CZ;Česko;25768;Dolní Kralovice;Benešov;Středočeský kraj;400
CZ-25768;CZ;Česko;25768;Snět;Benešov;Středočeský kraj;63
CZ-25771;CZ;Česko;25771;Soutice;Benešov;Středočeský kraj;152
CZ-25786;CZ;Česko;25786;Červený Újezd;Benešov;Středočeský kraj;68
CZ-25786;CZ;Česko;25786;Mezno;Benešov;Středočeský kraj;217
CZ-25786;CZ;Česko;25786;Miličín;Benešov;Středočeský kraj;531
CZ-25786;CZ;Česko;25786;Neustupov;Benešov;Středočeský kraj;286
CZ-25786;CZ;Česko;25786;Smilkov;Benešov;Středočeský kraj;29
CZ-25786;CZ;Česko;25786;Ješetice;Benešov;Středočeský kraj;6
CZ-25787;CZ;Česko;25787;Střezimíř;Benešov;Středočeský kraj;138
CZ-25788;CZ;Česko;25788;Červený Újezd;Benešov;Středočeský kraj;75
CZ-25789;CZ;Česko;25789;Ješetice;Benešov;Středočeský kraj;84
CZ-25789;CZ;Česko;25789;Smilkov;Benešov;Středočeský kraj;150
CZ-25789;CZ;Česko;25789;Heřmaničky;Benešov;Středočeský kraj;392
CZ-25789;CZ;Česko;25789;Červený Újezd;Benešov;Středočeský kraj;37
CZ-25791;CZ;Česko;25791;Červený Újezd;Benešov;Středočeský kraj;7
CZ-25791;CZ;Česko;25791;Sedlec-Prčice;Příbram;Středočeský kraj;1404
CZ-25791;CZ;Česko;25791;Střezimíř;Benešov;Středočeský kraj;79
CZ-25791;CZ;Česko;25791;Nechvalice;Příbram;Středočeský kraj;21
CZ-25801;CZ;Česko;25801;Kladruby;Benešov;Středočeský kraj;108
CZ-25801;CZ;Česko;25801;Pavlovice;Benešov;Středočeský kraj;113
CZ-25801;CZ;Česko;25801;Řimovice;Benešov;Středočeský kraj;91
CZ-25801;CZ;Česko;25801;Ctiboř;Benešov;Středočeský kraj;79
CZ-25801;CZ;Česko;25801;Vracovice;Benešov;Středočeský kraj;175
CZ-25801;CZ;Česko;25801;Hradiště;Benešov;Středočeský kraj;23
CZ-25801;CZ;Česko;25801;Tehov;Benešov;Středočeský kraj;180
CZ-25801;CZ;Česko;25801;Rataje;Benešov;Středočeský kraj;69
CZ-25801;CZ;Česko;25801;Vlašim;Benešov;Středočeský kraj;2616
CZ-25801;CZ;Česko;25801;Radošovice;Benešov;Středočeský kraj;205
CZ-25801;CZ;Česko;25801;Psáře;Benešov;Středočeský kraj;100
CZ-25801;CZ;Česko;25801;Kondrac;Benešov;Středočeský kraj;247
CZ-25901;CZ;Česko;25901;Vojkov;Benešov;Středočeský kraj;37
CZ-25901;CZ;Česko;25901;Votice;Benešov;Středočeský kraj;1551
CZ-25901;CZ;Česko;25901;Olbramovice;Benešov;Středočeský kraj;417
CZ-26101;CZ;Česko;26101;Narysov;Příbram;Středočeský kraj;98
CZ-26101;CZ;Česko;26101;Trhové Dušníky;Příbram;Středočeský kraj;172
CZ-26101;CZ;Česko;26101;Lhota u Příbramě;Příbram;Středočeský kraj;169
CZ-26101;CZ;Česko;26101;Háje;Příbram;Středočeský kraj;240
CZ-26101;CZ;Česko;26101;Dubenec;Příbram;Středočeský kraj;125
CZ-26101;CZ;Česko;26101;Dubno;Příbram;Středočeský kraj;165
CZ-26101;CZ;Česko;26101;Podlesí;Příbram;Středočeský kraj;451
CZ-26101;CZ;Česko;26101;Višňová;Příbram;Středočeský kraj;4
CZ-26101;CZ;Česko;26101;Občov;Příbram;Středočeský kraj;85
CZ-26101;CZ;Česko;26101;Sádek;Příbram;Středočeský kraj;117
CZ-26101;CZ;Česko;26101;Obecnice;Příbram;Středočeský kraj;62
CZ-26101;CZ;Česko;26101;Hluboš;Příbram;Středočeský kraj;57
CZ-26101;CZ;Česko;26101;Drásov;Příbram;Středočeský kraj;194
CZ-26101;CZ;Česko;26101;Drahlín;Příbram;Středočeský kraj;273
CZ-26101;CZ;Česko;26101;Příbram;Příbram;Středočeský kraj;4943
CZ-26101;CZ;Česko;26101;Suchodol;Příbram;Středočeský kraj;148
CZ-26202;CZ;Česko;26202;Dobříš;Příbram;Středočeský kraj;7
CZ-26202;CZ;Česko;26202;Stará Huť;Příbram;Středočeský kraj;672
CZ-26203;CZ;Česko;26203;Nové Dvory;Příbram;Středočeský kraj;209
CZ-26203;CZ;Česko;26203;Korkyně;Příbram;Středočeský kraj;45
CZ-26203;CZ;Česko;26203;Nový Knín;Příbram;Středočeský kraj;924
CZ-26203;CZ;Česko;26203;Mokrovraty;Příbram;Středočeský kraj;628
CZ-26203;CZ;Česko;26203;Chotilsko;Příbram;Středočeský kraj;724
CZ-26203;CZ;Česko;26203;Čím;Příbram;Středočeský kraj;476
CZ-26203;CZ;Česko;26203;Borotice;Příbram;Středočeský kraj;140
CZ-26203;CZ;Česko;26203;Bojanovice;Praha-západ;Středočeský kraj;210
CZ-26203;CZ;Česko;26203;Malá Hraštice;Příbram;Středočeský kraj;798
CZ-26204;CZ;Česko;26204;Nová Ves pod Pleší;Příbram;Středočeský kraj;835
CZ-26205;CZ;Česko;26205;Velká Lečice;Příbram;Středočeský kraj;169
CZ-26205;CZ;Česko;26205;Bojanovice;Praha-západ;Středočeský kraj;8
CZ-26206;CZ;Česko;26206;Korkyně;Příbram;Středočeský kraj;39
CZ-26211;CZ;Česko;26211;Rosovice;Příbram;Středočeský kraj;184
CZ-26212;CZ;Česko;26212;Obořiště;Příbram;Středočeský kraj;219
CZ-26213;CZ;Česko;26213;Nečín;Příbram;Středočeský kraj;241
CZ-26214;CZ;Česko;26214;Hřiměždice;Příbram;Středočeský kraj;317
CZ-26215;CZ;Česko;26215;Borotice;Příbram;Středočeský kraj;192
CZ-26221;CZ;Česko;26221;Obecnice;Příbram;Středočeský kraj;521
CZ-26222;CZ;Česko;26222;Hluboš;Příbram;Středočeský kraj;219
CZ-26223;CZ;Česko;26223;Ohrazenice;Příbram;Středočeský kraj;175
CZ-26223;CZ;Česko;26223;Křešín;Příbram;Středočeský kraj;92
CZ-26223;CZ;Česko;26223;Pičín;Příbram;Středočeský kraj;7
CZ-26223;CZ;Česko;26223;Jince;Příbram;Středočeský kraj;639
CZ-26223;CZ;Česko;26223;Čenkov;Příbram;Středočeský kraj;173
CZ-26223;CZ;Česko;26223;Buková u Příbramě;Příbram;Středočeský kraj;250
CZ-26223;CZ;Česko;26223;Bratkovice;Příbram;Středočeský kraj;196
CZ-26223;CZ;Česko;26223;Kotenčice;Příbram;Středočeský kraj;90
CZ-26223;CZ;Česko;26223;Hluboš;Příbram;Středočeský kraj;9
CZ-26225;CZ;Česko;26225;Pičín;Příbram;Středočeský kraj;263
CZ-26231;CZ;Česko;26231;Milín;Příbram;Středočeský kraj;705
CZ-26231;CZ;Česko;26231;Lešetice;Příbram;Středočeský kraj;103
CZ-26231;CZ;Česko;26231;Těchařovice;Příbram;Středočeský kraj;23
CZ-26231;CZ;Česko;26231;Příbram;Příbram;Středočeský kraj;23
CZ-26231;CZ;Česko;26231;Pečice;Příbram;Středočeský kraj;127
CZ-26231;CZ;Česko;26231;Zbenice;Příbram;Středočeský kraj;71
CZ-26231;CZ;Česko;26231;Lazsko;Příbram;Středočeský kraj;93
CZ-26231;CZ;Česko;26231;Vrančice;Příbram;Středočeský kraj;81
CZ-26231;CZ;Česko;26231;Radětice;Příbram;Středočeský kraj;91
CZ-26231;CZ;Česko;26231;Cetyně;Příbram;Středočeský kraj;103
CZ-26231;CZ;Česko;26231;Bohostice;Příbram;Středočeský kraj;233
CZ-26232;CZ;Česko;26232;Pečice;Příbram;Středočeský kraj;84
CZ-26241;CZ;Česko;26241;Bohutín;Příbram;Středočeský kraj;739
CZ-26241;CZ;Česko;26241;Láz;Příbram;Středočeský kraj;317
CZ-26241;CZ;Česko;26241;Příbram;Příbram;Středočeský kraj;18
CZ-26242;CZ;Česko;26242;Modřovice;Příbram;Středočeský kraj;48
CZ-26242;CZ;Česko;26242;Sedlice;Příbram;Středočeský kraj;154
CZ-26242;CZ;Česko;26242;Nepomuk;Příbram;Středočeský kraj;179
CZ-26242;CZ;Česko;26242;Bělčice;Strakonice;Jihočeský kraj;35
CZ-26242;CZ;Česko;26242;Chrást;Příbram;Středočeský kraj;26
CZ-26242;CZ;Česko;26242;Vysoká u Příbramě;Příbram;Středočeský kraj;172
CZ-26242;CZ;Česko;26242;Hvožďany;Příbram;Středočeský kraj;366
CZ-26242;CZ;Česko;26242;Věšín;Příbram;Středočeský kraj;142
CZ-26242;CZ;Česko;26242;Třebsko;Příbram;Středočeský kraj;98
CZ-26242;CZ;Česko;26242;Rožmitál pod Třemšínem;Příbram;Středočeský kraj;1666
CZ-26242;CZ;Česko;26242;Březí;Strakonice;Jihočeský kraj;62
CZ-26242;CZ;Česko;26242;Bezděkov pod Třemšínem;Příbram;Středočeský kraj;88
CZ-26242;CZ;Česko;26242;Vranovice;Příbram;Středočeský kraj;145
CZ-26243;CZ;Česko;26243;Věšín;Příbram;Středočeský kraj;301
CZ-26244;CZ;Česko;26244;Hvožďany;Příbram;Středočeský kraj;188
CZ-26251;CZ;Česko;26251;Dublovice;Příbram;Středočeský kraj;289
CZ-26252;CZ;Česko;26252;Vysoký Chlumec;Příbram;Středočeský kraj;241
CZ-26255;CZ;Česko;26255;Petrovice;Příbram;Středočeský kraj;666
CZ-26255;CZ;Česko;26255;Počepice;Příbram;Středočeský kraj;202
CZ-26256;CZ;Česko;26256;Svatý Jan;Příbram;Středočeský kraj;521
CZ-26256;CZ;Česko;26256;Krásná Hora nad Vltavou;Příbram;Středočeský kraj;678
CZ-26256;CZ;Česko;26256;Milešov;Příbram;Středočeský kraj;658
CZ-26256;CZ;Česko;26256;Dublovice;Příbram;Středočeský kraj;2
CZ-26256;CZ;Česko;26256;Klučenice;Příbram;Středočeský kraj;550
CZ-26261;CZ;Česko;26261;Višňová;Příbram;Středočeský kraj;279
CZ-26262;CZ;Česko;26262;Dolní Hbity;Příbram;Středočeský kraj;130
CZ-26263;CZ;Česko;26263;Bohostice;Příbram;Středočeský kraj;6
CZ-26263;CZ;Česko;26263;Svatý Jan;Příbram;Středočeský kraj;3
CZ-26263;CZ;Česko;26263;Solenice;Příbram;Středočeský kraj;207
CZ-26263;CZ;Česko;26263;Smolotely;Příbram;Středočeský kraj;154
CZ-26263;CZ;Česko;26263;Milín;Příbram;Středočeský kraj;4
CZ-26263;CZ;Česko;26263;Jablonná;Příbram;Středočeský kraj;193
CZ-26263;CZ;Česko;26263;Dolní Hbity;Příbram;Středočeský kraj;401
CZ-26263;CZ;Česko;26263;Zduchovice;Příbram;Středočeský kraj;320
CZ-26263;CZ;Česko;26263;Kamýk nad Vltavou;Příbram;Středočeský kraj;627
CZ-26272;CZ;Česko;26272;Zbenice;Příbram;Středočeský kraj;2
CZ-26272;CZ;Česko;26272;Vševily;Příbram;Středočeský kraj;86
CZ-26272;CZ;Česko;26272;Svojšice;Příbram;Středočeský kraj;68
CZ-26272;CZ;Česko;26272;Starosedlský Hrádek;Příbram;Středočeský kraj;76
CZ-26272;CZ;Česko;26272;Chrást;Příbram;Středočeský kraj;79
CZ-26272;CZ;Česko;26272;Bukovany;Příbram;Středočeský kraj;74
CZ-26272;CZ;Česko;26272;Tušovice;Příbram;Středočeský kraj;50
CZ-26272;CZ;Česko;26272;Ostrov;Příbram;Středočeský kraj;88
CZ-26272;CZ;Česko;26272;Hlubyně;Příbram;Středočeský kraj;75
CZ-26272;CZ;Česko;26272;Nestrašovice;Příbram;Středočeský kraj;51
CZ-26272;CZ;Česko;26272;Horčápsko;Příbram;Středočeský kraj;62
CZ-26272;CZ;Česko;26272;Zalužany;Příbram;Středočeský kraj;3
CZ-26272;CZ;Česko;26272;Hudčice;Příbram;Středočeský kraj;130
CZ-26272;CZ;Česko;26272;Těchařovice;Příbram;Středočeský kraj;4
CZ-26272;CZ;Česko;26272;Koupě;Příbram;Středočeský kraj;83
CZ-26272;CZ;Česko;26272;Březnice;Příbram;Středočeský kraj;982
CZ-26272;CZ;Česko;26272;Počaply;Příbram;Středočeský kraj;59
CZ-26272;CZ;Česko;26272;Kozárovice;Příbram;Středočeský kraj;58
CZ-26272;CZ;Česko;26272;Tochovice;Příbram;Středočeský kraj;49
CZ-26272;CZ;Česko;26272;Volenice;Příbram;Středočeský kraj;188
CZ-26272;CZ;Česko;26272;Chraštice;Příbram;Středočeský kraj;133
CZ-26281;CZ;Česko;26281;Tochovice;Příbram;Středočeský kraj;279
CZ-26284;CZ;Česko;26284;Kozárovice;Příbram;Středočeský kraj;243
CZ-26284;CZ;Česko;26284;Zalužany;Příbram;Středočeský kraj;185
CZ-26285;CZ;Česko;26285;Drahenice;Příbram;Středočeský kraj;103
CZ-26291;CZ;Česko;26291;Kosova Hora;Příbram;Středočeský kraj;479
CZ-26293;CZ;Česko;26293;Nalžovice;Příbram;Středočeský kraj;170
CZ-26301;CZ;Česko;26301;Županovice;Příbram;Středočeský kraj;258
CZ-26301;CZ;Česko;26301;Voznice;Příbram;Středočeský kraj;416
CZ-26301;CZ;Česko;26301;Svaté Pole;Příbram;Středočeský kraj;246
CZ-26301;CZ;Česko;26301;Rybníky;Příbram;Středočeský kraj;205
CZ-26301;CZ;Česko;26301;Rosovice;Příbram;Středočeský kraj;209
CZ-26301;CZ;Česko;26301;Ouběnice;Příbram;Středočeský kraj;94
CZ-26301;CZ;Česko;26301;Obořiště;Příbram;Středočeský kraj;31
CZ-26301;CZ;Česko;26301;Obory;Příbram;Středočeský kraj;177
CZ-26301;CZ;Česko;26301;Hřiměždice;Příbram;Středočeský kraj;121
CZ-26301;CZ;Česko;26301;Drhovy;Příbram;Středočeský kraj;130
CZ-26301;CZ;Česko;26301;Drevníky;Příbram;Středočeský kraj;215
CZ-26301;CZ;Česko;26301;Dobříš;Příbram;Středočeský kraj;2335
CZ-26301;CZ;Česko;26301;Daleké Dušníky;Příbram;Středočeský kraj;177
CZ-26301;CZ;Česko;26301;Borotice;Příbram;Středočeský kraj;106
CZ-26301;CZ;Česko;26301;Dlouhá Lhota;Příbram;Středočeský kraj;191
CZ-26301;CZ;Česko;26301;Nečín;Příbram;Středočeský kraj;191
CZ-26401;CZ;Česko;26401;Petrovice;Příbram;Středočeský kraj;27
CZ-26401;CZ;Česko;26401;Osečany;Příbram;Středočeský kraj;155
CZ-26401;CZ;Česko;26401;Radíč;Příbram;Středočeský kraj;245
CZ-26401;CZ;Česko;26401;Vysoký Chlumec;Příbram;Středočeský kraj;147
CZ-26401;CZ;Česko;26401;Štětkovice;Příbram;Středočeský kraj;153
CZ-26401;CZ;Česko;26401;Prosenická Lhota;Příbram;Středočeský kraj;262
CZ-26401;CZ;Česko;26401;Počepice;Příbram;Středočeský kraj;79
CZ-26401;CZ;Česko;26401;Nechvalice;Příbram;Středočeský kraj;307
CZ-26401;CZ;Česko;26401;Kňovice;Příbram;Středočeský kraj;157
CZ-26401;CZ;Česko;26401;Nalžovice;Příbram;Středočeský kraj;271
CZ-26401;CZ;Česko;26401;Nedrahovice;Příbram;Středočeský kraj;203
CZ-26401;CZ;Česko;26401;Příčovy;Příbram;Středočeský kraj;152
CZ-26401;CZ;Česko;26401;Sedlec-Prčice;Příbram;Středočeský kraj;34
CZ-26401;CZ;Česko;26401;Dublovice;Příbram;Středočeský kraj;428
CZ-26401;CZ;Česko;26401;Sedlčany;Příbram;Středočeský kraj;1726
CZ-26401;CZ;Česko;26401;Jesenice;Příbram;Středočeský kraj;260
CZ-26401;CZ;Česko;26401;Kosova Hora;Příbram;Středočeský kraj;134
CZ-26401;CZ;Česko;26401;Křepenice;Příbram;Středočeský kraj;164
CZ-26601;CZ;Česko;26601;Železná;Beroun;Středočeský kraj;109
CZ-26601;CZ;Česko;26601;Trubská;Beroun;Středočeský kraj;81
CZ-26601;CZ;Česko;26601;Tetín;Beroun;Středočeský kraj;379
CZ-26601;CZ;Česko;26601;Nenačovice;Beroun;Středočeský kraj;182
CZ-26601;CZ;Česko;26601;Koněprusy;Beroun;Středočeský kraj;117
CZ-26601;CZ;Česko;26601;Chyňava;Beroun;Středočeský kraj;497
CZ-26601;CZ;Česko;26601;Beroun;Beroun;Středočeský kraj;4082
CZ-26601;CZ;Česko;26601;Svatý Jan pod Skalou;Beroun;Středočeský kraj;87
CZ-26701;CZ;Česko;26701;Vinařice;Beroun;Středočeský kraj;54
CZ-26701;CZ;Česko;26701;Libomyšl;Beroun;Středočeský kraj;34
CZ-26701;CZ;Česko;26701;Suchomasty;Beroun;Středočeský kraj;16
CZ-26701;CZ;Česko;26701;Tmaň;Beroun;Středočeský kraj;67
CZ-26701;CZ;Česko;26701;Trubín;Beroun;Středočeský kraj;233
CZ-26701;CZ;Česko;26701;Králův Dvůr;Beroun;Středočeský kraj;2576
CZ-26701;CZ;Česko;26701;Bykoš;Beroun;Středočeský kraj;120
CZ-26701;CZ;Česko;26701;Málkov;Beroun;Středočeský kraj;57
CZ-26703;CZ;Česko;26703;Otročiněves;Beroun;Středočeský kraj;180
CZ-26703;CZ;Česko;26703;Nový Jáchymov;Beroun;Středočeský kraj;475
CZ-26703;CZ;Česko;26703;Hudlice;Beroun;Středočeský kraj;562
CZ-26705;CZ;Česko;26705;Nižbor;Beroun;Středočeský kraj;1522
CZ-26706;CZ;Česko;26706;Hýskov;Beroun;Středočeský kraj;912
CZ-26707;CZ;Česko;26707;Chyňava;Beroun;Středočeský kraj;1283
CZ-26711;CZ;Česko;26711;Svatý Jan pod Skalou;Beroun;Středočeský kraj;112
CZ-26711;CZ;Česko;26711;Vráž;Beroun;Středočeský kraj;811
CZ-26712;CZ;Česko;26712;Loděnice;Beroun;Středočeský kraj;635
CZ-26712;CZ;Česko;26712;Chrustenice;Beroun;Středočeský kraj;408
CZ-26716;CZ;Česko;26716;Lužce;Beroun;Středočeský kraj;51
CZ-26716;CZ;Česko;26716;Vysoký Újezd;Beroun;Středočeský kraj;873
CZ-26716;CZ;Česko;26716;Mezouň;Beroun;Středočeský kraj;267
CZ-26717;CZ;Česko;26717;Mořina;Beroun;Středočeský kraj;282
CZ-26718;CZ;Česko;26718;Bubovice;Beroun;Středočeský kraj;245
CZ-26718;CZ;Česko;26718;Hlásná Třebaň;Beroun;Středočeský kraj;967
CZ-26718;CZ;Česko;26718;Karlštejn;Beroun;Středočeský kraj;384
CZ-26718;CZ;Česko;26718;Mořina;Beroun;Středočeský kraj;91
CZ-26718;CZ;Česko;26718;Srbsko;Beroun;Středočeský kraj;321
CZ-26718;CZ;Česko;26718;Mořinka;Beroun;Středočeský kraj;232
CZ-26721;CZ;Česko;26721;Tmaň;Beroun;Středočeský kraj;269
CZ-26722;CZ;Česko;26722;Suchomasty;Beroun;Středočeský kraj;210
CZ-26723;CZ;Česko;26723;Lhotka;Beroun;Středočeský kraj;192
CZ-26723;CZ;Česko;26723;Libomyšl;Beroun;Středočeský kraj;247
CZ-26723;CZ;Česko;26723;Lochovice;Beroun;Středočeský kraj;468
CZ-26724;CZ;Česko;26724;Běštín;Beroun;Středočeský kraj;225
CZ-26724;CZ;Česko;26724;Hostomice;Beroun;Středočeský kraj;828
CZ-26724;CZ;Česko;26724;Neumětely;Beroun;Středočeský kraj;215
CZ-26724;CZ;Česko;26724;Velký Chlumec;Beroun;Středočeský kraj;346
CZ-26724;CZ;Česko;26724;Lážovice;Beroun;Středočeský kraj;91
CZ-26724;CZ;Česko;26724;Skřipel;Beroun;Středočeský kraj;70
CZ-26724;CZ;Česko;26724;Vižina;Beroun;Středočeský kraj;107
CZ-26725;CZ;Česko;26725;Osov;Beroun;Středočeský kraj;166
CZ-26726;CZ;Česko;26726;Všeradice;Beroun;Středočeský kraj;224
CZ-26727;CZ;Česko;26727;Podbrdy;Beroun;Středočeský kraj;113
CZ-26727;CZ;Česko;26727;Nesvačily;Beroun;Středočeský kraj;107
CZ-26727;CZ;Česko;26727;Korno;Beroun;Středočeský kraj;66
CZ-26727;CZ;Česko;26727;Liteň;Beroun;Středočeský kraj;564
CZ-26727;CZ;Česko;26727;Skuhrov;Beroun;Středočeský kraj;399
CZ-26727;CZ;Česko;26727;Měňany;Beroun;Středočeský kraj;131
